inventario_id;cliente_id;cliente_nombre;tipo_equipo;marca;modelo;fecha_lectura;horometro_h;ubicacion;ciudad;localidad;fecha_lectura_normalizada
EQP-0075;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 4.5;1/7/2023 00:00;107578;Oficina 2 - Río Grande;Río Grande;Oficina 2;1-jul-23
EQP-0074;CLI-049;Cliente 049;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/8/2023 00:00;2620;Oficina 2 - Tolhuin;Tolhuin;Oficina 2;1-ago-23
EQP-0075;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 4.5;1/8/2023 00:00;1388;Oficina 2 - Ushuaia;Ushuaia;Oficina 2;1-ago-23
EQP-0074;CLI-049;Cliente 049;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/9/2023 00:00;2736;Oficina 2 - Tolhuin;Tolhuin;Oficina 2;1-sept-23
EQP-0075;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 4.5;1/9/2023 00:00;1464;Oficina 2 - Ushuaia;Ushuaia;Oficina 2;1-sept-23
EQP-0075;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 4.5;1/10/2023;1535;Oficina 2 - Tolhuin;Tolhuin;Oficina 2;1-oct-23
EQP-0074;CLI-049;Cliente 049;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/10/2023 00:00;2894;Oficina 2 - Río Grande;Río Grande;Oficina 2;1-oct-23
EQP-0075;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 4.5;1/11/2023 00:00;1606;Oficina 2 - Río Grande;Río Grande;Oficina 2;1-nov-23
EQP-0074;CLI-049;Cliente 049;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/11/2023 00:00;2947;Oficina 2 - Tolhuin;Tolhuin;Oficina 2;1-nov-23
EQP-0074;CLI-049;Cliente 049;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/1/2024;3224;Oficina 2 - Tolhuin;Tolhuin;Oficina 2;1-ene-24
EQP-0075;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 4.5;1/1/2024 00:00;1744;Oficina 2 - Río Grande;Río Grande;Oficina 2;1-ene-24
EQP-0075;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 4.5;4/1/2024;2020;Oficina 2 - Ushuaia;Ushuaia;Oficina 2;4-ene-24
EQP-0074;CLI-049;Cliente 049;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/2/2024 00:00;3280;Oficina 2 - Río Grande;Río Grande;Oficina 2;1-feb-24
EQP-0074;CLI-049;Cliente 049;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/2/2024 00:00;3280;Oficina 2 - Tolhuin;Tolhuin;Oficina 2;1-feb-24
EQP-0075;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 4.5;1/3/2024 00:00;1932;Oficina 2 - Ushuaia;Ushuaia;Oficina 2;1-mar-24
EQP-0075;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 4.5;1/3/2024 00:00;1932;Oficina 2 - Río Grande;Río Grande;Oficina 2;1-mar-24
EQP-0074;CLI-049;Cliente 049;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/3/2024 00:00;3427;Oficina 2 - Ushuaia;Ushuaia;Oficina 2;1-mar-24
EQP-0074;CLI-049;Cliente 049;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/4/2024 00:00;3560;Oficina 2 - Río Grande;Río Grande;Oficina 2;1-abr-24
EQP-0075;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 4.5;1/5/2024 00:00;2113;Oficina 2 - Tolhuin;Tolhuin;Oficina 2;1-may-24
EQP-0074;CLI-049;Cliente 049;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/5/2024 00:00;3714;Oficina 2 - Río Grande;Río Grande;Oficina 2;1-may-24
EQP-0075;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 4.5;1/6/2024 00:00;2180;Oficina 2 - Tolhuin;Tolhuin;Oficina 2;1-jun-24
EQP-0074;CLI-049;Cliente 049;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/6/2024 00:00;3768;Oficina 2 - Río Grande;Río Grande;Oficina 2;1-jun-24
EQP-0074;CLI-049;Cliente 049;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/7/2024 00:00;3814;Oficina 2 - Tolhuin;Tolhuin;Oficina 2;1-jul-24
EQP-0074;CLI-049;Cliente 049;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/7/2024 00:00;3814;Oficina 2 - Río Grande;Río Grande;Oficina 2;1-jul-24
EQP-0075;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 4.5;1/7/2024 00:00;2255;Oficina 2 - Río Grande;Río Grande;Oficina 2;1-jul-24
EQP-0075;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 4.5;1/8/2024 00:00;2306;Oficina 2 - Río Grande;Río Grande;Oficina 2;1-ago-24
EQP-0074;CLI-049;Cliente 049;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/8/2024 00:00;3963;Oficina 2 - Río Grande;Río Grande;Oficina 2;1-ago-24
EQP-0075;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 4.5;1/9/2024 00:00;2379;Oficina 2 - Ushuaia;Ushuaia;Oficina 2;1-sept-24
EQP-0074;CLI-049;Cliente 049;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/9/2024 00:00;87733;Oficina 2 - Ushuaia;Ushuaia;Oficina 2;1-sept-24
EQP-0074;CLI-049;Cliente 049;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/10/2024 00:00;4187;Oficina 2 - Río Grande;Río Grande;Oficina 2;1-oct-24
EQP-0075;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 4.5;1/10/2024 00:00;2461;Oficina 2 - Ushuaia;Ushuaia;Oficina 2;1-oct-24
EQP-0017;CLI-049;Cliente 049;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;1/11/2024 00:00;938;Oficina 2 - Tolhuin;Tolhuin;Oficina 2;1-nov-24
EQP-0075;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 4.5;1/11/2024;254;Oficina 2 - Tolhuin;Tolhuin;Oficina 2;1-nov-24
EQP-0074;CLI-049;Cliente 049;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/11/2024 00:00;4252;Oficina 2 - Ushuaia;Ushuaia;Oficina 2;1-nov-24
EQP-0075;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 4.5;1/12/2024 00:00;2590;Oficina 2 - Río Grande;Río Grande;Oficina 2;1-dic-24
EQP-0074;CLI-049;Cliente 049;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/12/2024 00:00;4391;Oficina 2 - Río Grande;Río Grande;Oficina 2;1-dic-24
EQP-0074;CLI-049;Cliente 049;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/1/2025 00:00;4435;Oficina 2 - Río Grande;Río Grande;Oficina 2;1-ene-25
EQP-0075;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 4.5;1/1/2025 00:00;2680;Oficina 2 - Río Grande;Río Grande;Oficina 2;1-ene-25
EQP-0074;CLI-049;Cliente 049;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);2/1/2025;4543;Oficina 2 - Ushuaia;Ushuaia;Oficina 2;2-ene-25
EQP-0075;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 4.5;7/1/2025;3045;Oficina 2 - Río Grande;Río Grande;Oficina 2;7-ene-25
EQP-0075;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 4.5;1/2/2025;2720;Oficina 2 - Río Grande;Río Grande;Oficina 2;1-feb-25
EQP-0075;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 4.5;1/3/2025 00:00;2767;Oficina 2 - Tolhuin;Tolhuin;Oficina 2;1-mar-25
EQP-0074;CLI-049;Cliente 049;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/3/2025 00:00;4661;Oficina 2 - Ushuaia;Ushuaia;Oficina 2;1-mar-25
EQP-0075;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 4.5;1/4/2025 00:00;2806;Oficina 2 - Río Grande;Río Grande;Oficina 2;1-abr-25
EQP-0074;CLI-049;Cliente 049;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/5/2025 00:00;4854;Oficina 2 - Tolhuin;Tolhuin;Oficina 2;1-may-25
EQP-0074;CLI-049;Cliente 049;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/5/2025 00:00;4854;Oficina 2 - Ushuaia;Ushuaia;Oficina 2;1-may-25
EQP-0075;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 4.5;1/5/2025;2897;Oficina 2 - Río Grande;Río Grande;Oficina 2;1-may-25
EQP-0074;CLI-049;Cliente 049;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/6/2025 00:00;498;Oficina 2 - Tolhuin;Tolhuin;Oficina 2;1-jun-25
EQP-0074;CLI-049;Cliente 049;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/7/2025 00:00;5125;Oficina 2 - Tolhuin;Tolhuin;Oficina 2;1-jul-25
EQP-0075;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 4.5;1/8/2025 00:00;3125;Oficina 2 - Río Grande;Río Grande;Oficina 2;1-ago-25
EQP-0074;CLI-049;Cliente 049;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/8/2025 00:00;5276;Oficina 2 - Río Grande;Río Grande;Oficina 2;1-ago-25
EQP-0075;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 4.5;1/9/2025 00:00;3182;Oficina 2 - Río Grande;Río Grande;Oficina 2;1-sept-25
EQP-0075;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 4.5;1/10/2025 00:00;3231;Oficina 2 - Tolhuin;Tolhuin;Oficina 2;1-oct-25
EQP-0074;CLI-049;Cliente 049;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/10/2025;5460;Oficina 2 - Tolhuin;Tolhuin;Oficina 2;1-oct-25
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/1/2022 00:00;162;Planta 3 - Tolhuin;Tolhuin;Planta 3;1-ene-22
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/1/2022 00:00;50;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-ene-22
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);4/1/2022;8;Taller 5 - Ushuaia;Ushuaia;Taller 5;4-ene-22
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/2/2022 00:00;83;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-feb-22
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/2/2022 00:00;240;Planta 3 - Tolhuin;Tolhuin;Planta 3;1-feb-22
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/3/2022 00:00;117;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-mar-22
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/4/2022 00:00;152;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-abr-22
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/4/2022;424;Planta 3 - Tolhuin;Tolhuin;Planta 3;1-abr-22
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/5/2022 00:00;177;Taller 5 - Ushuaia;Ushuaia;Taller 5;1-may-22
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/5/2022 00:00;230;Sucursal 2 - Tolhuin;Tolhuin;Sucursal 2;1-may-22
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/6/2022 00:00;255;Taller 5 - Tolhuin;Tolhuin;Taller 5;1-jun-22
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/6/2022 00:00;517;Planta 3 - Río Grande;Río Grande;Planta 3;1-jun-22
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/6/2022 00:00;309;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-jun-22
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/7/2022 00:00;340;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-jul-22
EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/7/2022;46;Oficina 2 - Río Grande;Río Grande;Oficina 2;1-jul-22
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/7/2022 00:00;294;Taller 5 - Ushuaia;Ushuaia;Taller 5;1-jul-22
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/7/2022;340;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-jul-22
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/8/2022 00:00;425;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-ago-22
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/8/2022 00:00;327;Planta 2 - Río Grande;Río Grande;Planta 2;1-ago-22
EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/8/2022 00:00;88;Oficina 2 - Río Grande;Río Grande;Oficina 2;1-ago-22
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/8/2022 00:00;657;Planta 3 - Tolhuin;Tolhuin;Planta 3;1-ago-22
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/9/2022 00:00;391;Taller 5 - Tolhuin;Tolhuin;Taller 5;1-sept-22
EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/9/2022 00:00;113;Oficina 2 - Tolhuin;Tolhuin;Oficina 2;1-sept-22
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/9/2022 00:00;464;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-sept-22
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/9/2022 00:00;464;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-sept-22
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/9/2022;706;Planta 3 - Tolhuin;Tolhuin;Planta 3;1-sept-22
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/10/2022 00:00;419;Taller 5 - Tolhuin;Tolhuin;Taller 5;1-oct-22
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/10/2022 00:00;530;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-oct-22
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/10/2022 00:00;771;Planta 3 - Río Grande;Río Grande;Planta 3;1-oct-22
EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/10/2022 00:00;131;Oficina 2 - Ushuaia;Ushuaia;Oficina 2;1-oct-22
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/11/2022 00:00;568;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-nov-22
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/11/2022 00:00;446;Taller 5 - Tolhuin;Tolhuin;Taller 5;1-nov-22
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/11/2022 00:00;794;Planta 3 - Tolhuin;Tolhuin;Planta 3;1-nov-22
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/11/2022 00:00;446;Taller 5 - Río Grande;Río Grande;Taller 5;1-nov-22
EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/11/2022 00:00;168;Oficina 2 - Tolhuin;Tolhuin;Oficina 2;1-nov-22
EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/12/2022 00:00;182;Oficina 2 - Río Grande;Río Grande;Oficina 2;1-dic-22
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/12/2022;524;Taller 5 - Ushuaia;Ushuaia;Taller 5;1-dic-22
EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/12/2022 00:00;200;Obra 1 - Tolhuin;Tolhuin;Obra 1;1-dic-22
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/12/2022 00:00;833;Planta 3 - Tolhuin;Tolhuin;Planta 3;1-dic-22
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/12/2022 00:00;635;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-dic-22
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/1/2023 00:00;912;Planta 3 - Río Grande;Río Grande;Planta 3;1-ene-23
EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/1/2023 00:00;258;Obra 1 - Tolhuin;Tolhuin;Obra 1;1-ene-23
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/1/2023 00:00;65972;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-ene-23
EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/1/2023 00:00;228;Oficina 2 - Río Grande;Río Grande;Oficina 2;1-ene-23
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;2/1/2023;771;Taller 3 - Tolhuin;Tolhuin;Taller 3;2-ene-23
EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;4/1/2023;330;Oficina 2 - Río Grande;Río Grande;Oficina 2;4-ene-23
EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/2/2023 00:00;258;Oficina 2 - Tolhuin;Tolhuin;Oficina 2;1-feb-23
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/2/2023 00:00;1000;Planta 3 - Ushuaia;Ushuaia;Planta 3;1-feb-23
EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/2/2023 00:00;373;Obra 1 - Río Grande;Río Grande;Obra 1;1-feb-23
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/2/2023 00:00;706;Taller 5 - Río Grande;Río Grande;Taller 5;1-feb-23
EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/3/2023;43289;Obra 1 - Tolhuin;Tolhuin;Obra 1;1-mar-23
EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/3/2023 00:00;289;Oficina 2 - Río Grande;Río Grande;Oficina 2;1-mar-23
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/3/2023;76;Taller 5 - Ushuaia;Ushuaia;Taller 5;1-mar-23
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/3/2023;836;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-mar-23
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/3/2023 00:00;1097;Planta 3 - Ushuaia;Ushuaia;Planta 3;1-mar-23
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/4/2023 00:00;1161;Planta 3 - Tolhuin;Tolhuin;Planta 3;1-abr-23
EQP-0036;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/4/2023 00:00;1564;Planta 3 - Ushuaia;Ushuaia;Planta 3;1-abr-23
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/4/2023 00:00;911;Planta 5 - Ushuaia;Ushuaia;Planta 5;1-abr-23
EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/4/2023 00:00;480;Obra 1 - Ushuaia;Ushuaia;Obra 1;1-abr-23
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/4/2023 00:00;786;Taller 5 - Río Grande;Río Grande;Taller 5;1-abr-23
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/5/2023 00:00;32368;Planta 3 - Ushuaia;Ushuaia;Planta 3;1-may-23
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/5/2023 00:00;1208;Planta 3 - Tolhuin;Tolhuin;Planta 3;1-may-23
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/5/2023 00:00;942;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-may-23
EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/5/2023 00:00;534;Obra 1 - Tolhuin;Tolhuin;Obra 1;1-may-23
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/5/2023 00:00;880;Taller 5 - Ushuaia;Ushuaia;Taller 5;1-may-23
EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/5/2023 00:00;106658;Oficina 2 - Ushuaia;Ushuaia;Oficina 2;1-may-23
EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/6/2023 00:00;563;Obra 1 - Tolhuin;Tolhuin;Obra 1;1-jun-23
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/6/2023 00:00;1265;Planta 3 - Ushuaia;Ushuaia;Planta 3;1-jun-23
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/6/2023 00:00;957;Taller 5 - Ushuaia;Ushuaia;Taller 5;1-jun-23
EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/6/2023 00:00;378;Oficina 2 - Ushuaia;Ushuaia;Oficina 2;1-jun-23
EQP-0076;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/6/2023;107;Depósito 5 - Ushuaia;Ushuaia;Depósito 5;1-jun-23
EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/7/2023 00:00;649;Obra 1 - Río Grande;Río Grande;Obra 1;1-jul-23
EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/7/2023 00:00;408;Oficina 2 - Tolhuin;Tolhuin;Oficina 2;1-jul-23
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/7/2023 00:00;1045;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-jul-23
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/7/2023 00:00;1336;Planta 3 - Ushuaia;Ushuaia;Planta 3;1-jul-23
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/7/2023 00:00;977;Taller 5 - Ushuaia;Ushuaia;Taller 5;1-jul-23
EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/8/2023 00:00;677;Obra 1 - Ushuaia;Ushuaia;Obra 1;1-ago-23
EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/8/2023;431;Oficina 2 - Ushuaia;Ushuaia;Oficina 2;1-ago-23
EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/8/2023;431;Oficina 2 - Ushuaia;Ushuaia;Oficina 2;1-ago-23
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/8/2023 00:00;1380;Planta 3 - Ushuaia;Ushuaia;Planta 3;1-ago-23
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/8/2023 00:00;1103;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-ago-23
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/9/2023 00:00;1063;Sucursal 4 - Tolhuin;Tolhuin;Sucursal 4;1-sept-23
EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/9/2023 00:00;466;Oficina 2 - Tolhuin;Tolhuin;Oficina 2;1-sept-23
EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/9/2023 00:00;755;Obra 1 - Ushuaia;Ushuaia;Obra 1;1-sept-23
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/9/2023 00:00;1425;Planta 3 - Río Grande;Río Grande;Planta 3;1-sept-23
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/10/2023 00:00;1240;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-oct-23
EQP-0053;CLI-044;Cliente 044;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/10/2023 00:00;499;Oficina 2 - Ushuaia;Ushuaia;Oficina 2;1-oct-23
EQP-0077;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/10/2023 00:00;1514;Planta 3 - Tolhuin;Tolhuin;Planta 3;1-oct-23
EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/10/2023 00:00;106359;Obra 1 - Tolhuin;Tolhuin;Obra 1;1-oct-23
EQP-0033;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/10/2023;1102;Taller 5 - Río Grande;Río Grande;Taller 5;1-oct-23
EQP-0062;CLI-044;Cliente 044;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);1/10/2023 00:00;867;Obra 1 - Tolhuin;Tolhuin;Obra 1;1-oct-23
EQP-0089;CLI-044;Cliente 044;Motor Cummins;Cummins;QSB 4.5;1/11/2023 00:00;1269;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-nov-23
