inventario_id;cliente_id;Locacion;tipo_equipo;marca;modelo;plan_id;actividad;frecuencia_meses;criticidad;programado_para;programado_para_normalizada;estado;fecha_ejecucion;fecha_ejecucion_normalizada;responsable;duracion_estimada_h;Ciudad
EQP-0098;CLI-039;Sucursal 3 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;sábado, 1 de octubre de 2022;Ejecutado;2027-13-40;;S. López;15; Río Grande
EQP-0087;CLI-038;Oficina 1 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;miércoles, 1 de enero de 2025;Ejecutado;27/12/2024 00:00;viernes, 27 de diciembre de 2024;J. Pérez;15; Ushuaia
EQP-0095;CLI-044;Taller 2 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;miércoles, 1 de enero de 2025;Ejecutado;2/1/2025 00:00;jueves, 2 de enero de 2025;M. Gómez;15; Río Grande
EQP-0063;CLI-048;Sucursal 4 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;miércoles, 1 de enero de 2025;Ejecutado;25/12/2024 00:00;miércoles, 25 de diciembre de 2024;M. Gómez;15; Tolhuin
EQP-0093;CLI-030;Sucursal 4 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;miércoles, 1 de enero de 2025;Ejecutado;1/1/2025;miércoles, 1 de enero de 2025;M. Ruiz;15; Tolhuin
EQP-0014;CLI-044;Sucursal 4 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;miércoles, 1 de enero de 2025;Ejecutado;25/12/2024 00:00;miércoles, 25 de diciembre de 2024;M. Gómez;15; Ushuaia
EQP-0057;CLI-030;Planta 4 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;miércoles, 1 de enero de 2025;Ejecutado;5/1/2025 00:00;domingo, 5 de enero de 2025;S. López;15; Tolhuin
EQP-0042;CLI-048;Oficina 1 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;miércoles, 1 de enero de 2025;Ejecutado;5/1/2025 00:00;domingo, 5 de enero de 2025;M. Gómez;15; Ushuaia
EQP-0066;CLI-026;Obra 5 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;miércoles, 1 de enero de 2025;Ejecutado;27/12/2024 00:00;viernes, 27 de diciembre de 2024;R. Soto;15; Río Grande
EQP-0063;CLI-048;Sucursal 4 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;miércoles, 1 de enero de 2025;Ejecutado;25/12/2024 00:00;miércoles, 25 de diciembre de 2024;Sin datos;15; Tolhuin
EQP-0011;CLI-049;Obra 5 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;miércoles, 1 de enero de 2025;Ejecutado;1/1/1900;lunes, 1 de enero de 1900;R. Soto;15; Río Grande
EQP-0012;CLI-030;Depósito 2 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;miércoles, 1 de enero de 2025;Ejecutado;5/1/2025 00:00;domingo, 5 de enero de 2025;A. Torres;15; Río Grande
EQP-0044;CLI-017;Taller 5 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;miércoles, 1 de enero de 2025;Ejecutado;1/1/1900;lunes, 1 de enero de 1900;L. Gómez;15; Río Grande
EQP-0081;CLI-040;Obra 5 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;miércoles, 1 de enero de 2025;Ejecutado;7/1/2025 00:00;martes, 7 de enero de 2025;Sin datos;15; Tolhuin
EQP-0011;CLI-049;Obra 5 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;lunes, 1 de enero de 2024;Ejecutado;8/1/2024 00:00;lunes, 8 de enero de 2024;L. Gómez;15; Río Grande
EQP-0044;CLI-017;Taller 5 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;lunes, 1 de enero de 2024;Ejecutado;1/1/2024 00:00;lunes, 1 de enero de 2024;J. Pérez;15; Río Grande
EQP-0042;CLI-048;Oficina 1 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;lunes, 1 de enero de 2024;Ejecutado;29/12/2023 00:00;viernes, 29 de diciembre de 2023;S. López;15; Ushuaia
EQP-0004;CLI-049;Planta 4 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;lunes, 1 de enero de 2024;Ejecutado;30/12/2023 00:00;sábado, 30 de diciembre de 2023;M. Ruiz;15; Ushuaia
EQP-0034;CLI-044;Obra 1 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;lunes, 1 de enero de 2024;Ejecutado;1/1/1900;lunes, 1 de enero de 1900;J. Pérez;15; Río Grande
EQP-0041;CLI-005;Taller 2 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;lunes, 1 de enero de 2024;Ejecutado;1/1/1900;lunes, 1 de enero de 1900;M. Gómez;15; Ushuaia
EQP-0022;CLI-004;Planta 4 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;lunes, 1 de enero de 2024;Ejecutado;4/1/2024 00:00;jueves, 4 de enero de 2024;M. Gómez;15; Río Grande
EQP-0063;CLI-048;Sucursal 4 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;lunes, 1 de enero de 2024;Ejecutado;3/1/2024 00:00;miércoles, 3 de enero de 2024;M. Gómez;15; Tolhuin
EQP-0087;CLI-038;Oficina 1 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;lunes, 1 de enero de 2024;Ejecutado;27/12/2023 00:00;miércoles, 27 de diciembre de 2023;S. López;15; Río Grande
EQP-0012;CLI-030;Depósito 2 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;lunes, 1 de enero de 2024;Ejecutado;5/1/2024 00:00;viernes, 5 de enero de 2024;R. Soto;15; Tolhuin
EQP-0093;CLI-030;Sucursal 4 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;lunes, 1 de enero de 2024;Ejecutado;5/1/2024 00:00;viernes, 5 de enero de 2024;M. Ruiz;15; Río Grande
EQP-0063;CLI-048;Sucursal 4 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;domingo, 1 de enero de 2023;Ejecutado;7/1/2023 00:00;sábado, 7 de enero de 2023;M. Ruiz;15; Tolhuin
EQP-0081;CLI-040;Obra 5 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;domingo, 1 de enero de 2023;Ejecutado;6/1/2023 00:00;viernes, 6 de enero de 2023;M. Gómez;15; Ushuaia
EQP-0004;CLI-049;Planta 4 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;domingo, 1 de enero de 2023;Ejecutado;25/12/2022 00:00;domingo, 25 de diciembre de 2022;M. Ruiz;15; Tolhuin
EQP-0042;CLI-048;Oficina 1 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;domingo, 1 de enero de 2023;Ejecutado;1/6/2023;viernes, 6 de enero de 2023;L. Gómez;15; Ushuaia
EQP-0066;CLI-026;Obra 5 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;domingo, 1 de enero de 2023;Ejecutado;1/1/2023 00:00;domingo, 1 de enero de 2023;S. López;15; Tolhuin
EQP-0001;CLI-025;Sucursal 3 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;domingo, 1 de enero de 2023;Ejecutado;12-27-2022;martes, 27 de diciembre de 2022;S. López;15; Río Grande
EQP-0093;CLI-030;Sucursal 4 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;domingo, 1 de enero de 2023;Ejecutado;27/12/2022 00:00;martes, 27 de diciembre de 2022;L. Gómez;15; Tolhuin
EQP-0001;CLI-025;Sucursal 3 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;domingo, 1 de enero de 2023;Ejecutado;27/12/2022 00:00;martes, 27 de diciembre de 2022;S. López;15; Río Grande
EQP-0044;CLI-017;Taller 5 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;domingo, 1 de enero de 2023;Ejecutado;30/12/2022 00:00;viernes, 30 de diciembre de 2022;M. Ruiz;15; Río Grande
EQP-0011;CLI-049;Obra 5 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;sábado, 1 de enero de 2022;Ejecutado;2027-13-40;;L. Gómez;15; Río Grande
EQP-0012;CLI-030;Depósito 2 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;sábado, 1 de enero de 2022;Ejecutado;2/1/2022 00:00;domingo, 2 de enero de 2022;L. Gómez;15; Río Grande
EQP-0083;CLI-005;Planta 5 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;sábado, 1 de enero de 2022;Ejecutado;26/12/2021 00:00;domingo, 26 de diciembre de 2021;Sin datos;15; Río Grande
EQP-0018;CLI-026;Obra 3 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;sábado, 1 de enero de 2022;Ejecutado;4/1/2022 00:00;martes, 4 de enero de 2022;S. López;15; Ushuaia
EQP-0095;CLI-044;Taller 2 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;sábado, 1 de enero de 2022;Ejecutado;30/12/2021 00:00;jueves, 30 de diciembre de 2021;A. Torres;15; Ushuaia
EQP-0034;CLI-044;Obra 1 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;sábado, 1 de enero de 2022;Ejecutado;5/1/2022 00:00;miércoles, 5 de enero de 2022;L. Gómez;15; Río Grande
EQP-0087;CLI-038;Oficina 1 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;sábado, 1 de enero de 2022;Ejecutado;6/1/2022 00:00;jueves, 6 de enero de 2022;R. Soto;15; Tolhuin
EQP-0001;CLI-025;Sucursal 3 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;sábado, 1 de enero de 2022;Ejecutado;29/12/2021 00:00;miércoles, 29 de diciembre de 2021;R. Soto;15; Río Grande
EQP-0057;CLI-030;Planta 4 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;sábado, 1 de enero de 2022;Ejecutado;6/1/2022 00:00;jueves, 6 de enero de 2022;M. Gómez;15; Tolhuin
EQP-0084;CLI-044;Oficina 3 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;6;Media;;sábado, 1 de enero de 2022;Ejecutado;2027-13-40;;A. Torres;15; Río Grande
EQP-0018;CLI-026;Obra 3 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-001;Cambio de aceite de motor y filtro;3;Alta;;;Ejecutado;1/5/2024;viernes, 5 de enero de 2024;L. Gómez;2; Río Grande
EQP-0082;CLI-001;Planta 4 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;domingo, 1 de septiembre de 2024;Ejecutado;8/9/2024 00:00;domingo, 8 de septiembre de 2024;S. López;15; Ushuaia
EQP-0082;CLI-001;Planta 4 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-008;Prueba de arranque y verificación de batería;3;Media;;jueves, 1 de septiembre de 2022;Ejecutado;9/8/2022;jueves, 8 de septiembre de 2022;M. Ruiz;5; Río Grande
EQP-0084;CLI-044;Oficina 3 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-008;Prueba de arranque y verificación de batería;3;Media;;martes, 1 de julio de 2025;Ejecutado;7/7/2025 00:00;lunes, 7 de julio de 2025;M. Ruiz;5; Río Grande
EQP-0003;CLI-048;Taller 3 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-008;Prueba de arranque y verificación de batería;3;Media;;martes, 1 de julio de 2025;Ejecutado;27/6/2025 00:00;viernes, 27 de junio de 2025;M. Ruiz;5; Ushuaia
EQP-0001;CLI-025;Sucursal 3 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-006;Cambio de filtro de combustible;3;Alta;;martes, 1 de julio de 2025;Ejecutado;27/6/2025 00:00;viernes, 27 de junio de 2025;S. López;1; Río Grande
EQP-0093;CLI-030;Sucursal 4 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-001;Cambio de aceite de motor y filtro;3;Alta;;lunes, 1 de julio de 2024;Ejecutado;7/2/2024;martes, 2 de julio de 2024;Sin datos;2; Río Grande
EQP-0001;CLI-025;Sucursal 3 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;viernes, 1 de julio de 2022;Ejecutado;2027-13-40;;S. López;15; Río Grande
EQP-0042;CLI-048;Oficina 1 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;viernes, 1 de julio de 2022;Ejecutado;6/7/2022 00:00;miércoles, 6 de julio de 2022;S. López;15; Ushuaia
EQP-0022;CLI-004;Planta 4 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-001;Cambio de aceite de motor y filtro;3;Alta;;martes, 1 de abril de 2025;Ejecutado;7/4/2025 00:00;lunes, 7 de abril de 2025;S. López;2; Tolhuin
EQP-0057;CLI-030;Planta 4 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-001;Cambio de aceite de motor y filtro;3;Alta;;martes, 1 de abril de 2025;Ejecutado;4/4/2025;viernes, 4 de abril de 2025;A. Torres;2; Tolhuin
EQP-0063;CLI-048;Sucursal 4 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-001;Cambio de aceite de motor y filtro;3;Alta;;lunes, 1 de abril de 2024;Ejecutado;8/4/2024 00:00;lunes, 8 de abril de 2024;J. Pérez;2; Tolhuin
EQP-0022;CLI-004;Planta 4 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-008;Prueba de arranque y verificación de batería;3;Media;;lunes, 1 de abril de 2024;Ejecutado;26/3/2024 00:00;martes, 26 de marzo de 2024;J. Pérez;5; Tolhuin
EQP-0081;CLI-040;Obra 5 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-006;Cambio de filtro de combustible;3;Alta;;sábado, 1 de abril de 2023;Ejecutado;2027-13-40;;M. Gómez;1; Ushuaia
EQP-0041;CLI-005;Taller 2 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-006;Cambio de filtro de combustible;3;Alta;;sábado, 1 de abril de 2023;Ejecutado;28/3/2023 00:00;martes, 28 de marzo de 2023;A. Torres;1; Río Grande
EQP-0042;CLI-048;Oficina 1 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-008;Prueba de arranque y verificación de batería;3;Media;;sábado, 1 de abril de 2023;Ejecutado;2027-13-40;;L. Gómez;5; Ushuaia
EQP-0018;CLI-026;Obra 3 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-008;Prueba de arranque y verificación de batería;3;Media;;sábado, 1 de abril de 2023;Ejecutado;25/3/2023 00:00;sábado, 25 de marzo de 2023;Sin datos;5; Ushuaia
EQP-0001;CLI-025;Sucursal 3 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;sábado, 1 de abril de 2023;Ejecutado;6/4/2023 00:00;jueves, 6 de abril de 2023;M. Gómez;15; Río Grande
EQP-0063;CLI-048;Sucursal 4 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-006;Cambio de filtro de combustible;3;Alta;;viernes, 1 de abril de 2022;Ejecutado;3/4/2022 00:00;domingo, 3 de abril de 2022;M. Ruiz;1; Tolhuin
EQP-0081;CLI-040;Obra 5 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-006;Cambio de filtro de combustible;3;Alta;;viernes, 1 de abril de 2022;Ejecutado;31/3/2022 00:00;jueves, 31 de marzo de 2022;Sin datos;1; Tolhuin
EQP-0016;CLI-049;Oficina 5 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-006;Cambio de filtro de combustible;3;Alta;;sábado, 1 de febrero de 2025;Ejecutado;7/2/2025 00:00;viernes, 7 de febrero de 2025;R. Soto;1; Ushuaia
EQP-0038;CLI-044;Taller 1 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-008;Prueba de arranque y verificación de batería;3;Media;;miércoles, 1 de febrero de 2023;Ejecutado;26/1/2023 00:00;jueves, 26 de enero de 2023;A. Torres;5; Río Grande
EQP-0059;CLI-049;Oficina 1 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;martes, 1 de noviembre de 2022;Ejecutado;2027-13-40;;L. Gómez;15; Tolhuin
EQP-0087;CLI-038;Oficina 1 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;miércoles, 1 de octubre de 2025;Ejecutado;30/9/2025 00:00;martes, 30 de septiembre de 2025;M. Gómez;15; Río Grande
EQP-0012;CLI-030;Depósito 2 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;miércoles, 1 de octubre de 2025;Ejecutado;2027-13-40;;R. Soto;15; Río Grande
EQP-0044;CLI-017;Taller 5 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-008;Prueba de arranque y verificación de batería;3;Media;;miércoles, 1 de octubre de 2025;Ejecutado;24/9/2025 00:00;miércoles, 24 de septiembre de 2025;M. Ruiz;5; Río Grande
EQP-0014;CLI-044;Sucursal 4 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-006;Cambio de filtro de combustible;3;Alta;;martes, 1 de octubre de 2024;Ejecutado;30/9/2024 00:00;lunes, 30 de septiembre de 2024;M. Gómez;1; Río Grande
EQP-0095;CLI-044;Taller 2 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-006;Cambio de filtro de combustible;3;Alta;;martes, 1 de octubre de 2024;Ejecutado;29/9/2024 00:00;domingo, 29 de septiembre de 2024;M. Gómez;1; Río Grande
EQP-0001;CLI-025;Sucursal 3 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-008;Prueba de arranque y verificación de batería;3;Media;;martes, 1 de octubre de 2024;Ejecutado;26/9/2024;jueves, 26 de septiembre de 2024;A. Torres;5; Río Grande
EQP-0001;CLI-025;Sucursal 3 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-006;Cambio de filtro de combustible;3;Alta;;domingo, 1 de octubre de 2023;Ejecutado;28/9/2023 00:00;jueves, 28 de septiembre de 2023;A. Torres;1; Río Grande
EQP-0098;CLI-039;Sucursal 3 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-006;Cambio de filtro de combustible;3;Alta;;domingo, 1 de octubre de 2023;Ejecutado;7/10/2023;sábado, 7 de octubre de 2023;L. Gómez;1; Río Grande
EQP-0066;CLI-026;Obra 5 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-008;Prueba de arranque y verificación de batería;3;Media;;sábado, 1 de octubre de 2022;Ejecutado;27/9/2022 00:00;martes, 27 de septiembre de 2022;A. Torres;5; Tolhuin
EQP-0083;CLI-005;Planta 5 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-006;Cambio de filtro de combustible;3;Alta;;miércoles, 1 de enero de 2025;Ejecutado;31/12/2024 00:00;martes, 31 de diciembre de 2024;L. Gómez;1; Río Grande
EQP-0001;CLI-025;Sucursal 3 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-008;Prueba de arranque y verificación de batería;3;Media;;lunes, 1 de enero de 2024;Ejecutado;8/1/2024 00:00;lunes, 8 de enero de 2024;R. Soto;5; Río Grande
EQP-0001;CLI-025;Sucursal 3 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-008;Prueba de arranque y verificación de batería;3;Media;;domingo, 1 de enero de 2023;Ejecutado;1/1/2023 00:00;domingo, 1 de enero de 2023;J. Pérez;5; Río Grande
EQP-0098;CLI-039;Sucursal 3 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-008;Prueba de arranque y verificación de batería;3;Media;;domingo, 1 de enero de 2023;Ejecutado;5/1/2023 00:00;jueves, 5 de enero de 2023;M. Ruiz;5; Río Grande
EQP-0041;CLI-005;Taller 2 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-006;Cambio de filtro de combustible;3;Alta;;domingo, 1 de enero de 2023;Ejecutado;3/1/2023 00:00;martes, 3 de enero de 2023;A. Torres;1; Tolhuin
EQP-0093;CLI-030;Sucursal 4 - Tolhuin;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-008;Prueba de arranque y verificación de batería;3;Media;;domingo, 1 de enero de 2023;Ejecutado;5/1/2023 00:00;jueves, 5 de enero de 2023;M. Ruiz;5; Tolhuin
EQP-0004;CLI-049;Planta 4 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;sábado, 1 de enero de 2022;Ejecutado;27/12/2021 00:00;lunes, 27 de diciembre de 2021;M. Ruiz;15; Ushuaia
EQP-0034;CLI-044;Obra 1 - Río Grande;Soldadora;Lincoln Electric;Ranger 305D;BAD-LR-006;Cambio de filtro de combustible;3;Alta;;sábado, 1 de enero de 2022;Ejecutado;1/1/1900;lunes, 1 de enero de 1900;M. Ruiz;1; Río Grande
EQP-0099;CLI-005;Depósito 4 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;;Ejecutado;4/1/2023 00:00;miércoles, 4 de enero de 2023;R. Soto;15; Ushuaia
EQP-0042;CLI-048;Oficina 1 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;;Ejecutado;3/1/2024 00:00;miércoles, 3 de enero de 2024;A. Torres;15; Ushuaia
EQP-0041;CLI-005;Taller 2 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;;Ejecutado;5/10/2023 00:00;jueves, 5 de octubre de 2023;J. Pérez;15; Ushuaia
EQP-0012;CLI-030;Depósito 2 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;;Ejecutado;29/6/2023 00:00;jueves, 29 de junio de 2023;A. Torres;15; Ushuaia
EQP-0018;CLI-026;Obra 3 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;;Ejecutado;29/9/2024;domingo, 29 de septiembre de 2024;A. Torres;15; Ushuaia
EQP-0082;CLI-001;Planta 4 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;lunes, 1 de septiembre de 2025;Ejecutado;9/1/2025;lunes, 1 de septiembre de 2025;Sin datos;15; Ushuaia
EQP-0082;CLI-001;Planta 4 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;jueves, 1 de septiembre de 2022;Ejecutado;4/9/2022 00:00;domingo, 4 de septiembre de 2022;L. Gómez;15; Ushuaia
EQP-0016;CLI-049;Oficina 5 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;lunes, 1 de agosto de 2022;Ejecutado;2/8/2022 00:00;martes, 2 de agosto de 2022;J. Pérez;15; Ushuaia
EQP-0099;CLI-005;Depósito 4 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;martes, 1 de julio de 2025;Ejecutado;25/6/2025 00:00;miércoles, 25 de junio de 2025;S. López;15; Ushuaia
EQP-0022;CLI-004;Planta 4 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;lunes, 1 de julio de 2024;Ejecutado;1/7/2024 00:00;lunes, 1 de julio de 2024;S. López;15; Ushuaia
EQP-0095;CLI-044;Taller 2 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;lunes, 1 de julio de 2024;Ejecutado;6/7/2024;sábado, 6 de julio de 2024;A. Torres;15; Ushuaia
EQP-0042;CLI-048;Oficina 1 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;lunes, 1 de julio de 2024;Ejecutado;2027-13-40;;R. Soto;15; Ushuaia
EQP-0042;CLI-048;Oficina 1 - Ushuaia;Soldadora;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3;Media;;sábado, 1 de julio de 2023;Ejecutado;2027-13-40;;L. Gómez;15; Ushuaia
